claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud
28303,41,M,1.0,84,59489,0,0,Own,50029,11/26/2015,Thursday,Parking Lot,0,0.0,94,Phone,1,0.0,1,Compact,15000.0,red,40007.66361,0
1888,43,F,0.0,91,103916,0,1,Own,80005,10/18/2016,Tuesday,Parking Lot,20,0.0,50,Broker,1,7371.9,1,Compact,26522.981066194432,blue,15329.97201,1
22204,52,F,1.0,31,122976,1,1,Own,50022,11/16/2015,Monday,Local,3,0.0,7,Phone,0,0.0,14,Large,15000.0,blue,15044.47592,0
14561,75,M,1.0,87,105541,1,1,Rent,50005,1/15/2015,Thursday,Parking Lot,0,0.0,93,Broker,0,308.73,1,Large,15000.0,other,14444.76393,0
4760,44,M,1.0,67,38535,1,1,Rent,80022,4/23/2016,Saturday,Local,0,0.0,49,Broker,1,0.0,1,Compact,15000.0,red,25876.73118,0
25490,79,M,0.0,88,72392,1,1,Own,50011,9/13/2016,Tuesday,Highway,0,0.0,85,Broker,0,5161.78,1,Large,50189.97259251753,gray,15197.123269999998,0
6444,43,F,1.0,84,87685,1,0,Own,50054,3/9/2015,Monday,Parking Lot,0,0.0,67,Broker,0,3153.69,1,Compact,15000.0,blue,37637.89093,0
15634,34,M,1.0,79,119614,1,1,Rent,85065,11/2/2015,Monday,Parking Lot,22,0.0,65,Online,1,6396.95,1,Medium,15000.0,red,24190.77682,0
17983,52,F,1.0,51,60347,1,1,Rent,80028,9/17/2016,Saturday,Highway,0,1.0,50,Phone,1,0.0,7,Large,15000.0,white,35263.86452,0
18996,50,M,1.0,54,103180,1,1,Rent,15051,7/6/2016,Wednesday,Local,0,1.0,19,Broker,0,0.0,8,Large,65928.81367482373,blue,19213.43331,0
15511,52,M,1.0,75,92669,0,0,Own,85069,2/6/2015,Friday,Parking Lot,0,1.0,76,Phone,1,0.0,1,Compact,15000.0,black,30531.22742,0
19645,55,F,0.0,82,43037,1,0,Rent,85043,6/2/2015,Tuesday,Highway,0,0.0,70,Broker,0,0.0,1,Medium,15000.0,gray,25101.96045,0
21357,28,M,0.0,71,55312,1,1,Own,15043,5/13/2016,Friday,Local,11,0.0,72,Online,1,7793.91,6,Compact,44958.07843598787,gray,8895.630528,1
9098,50,F,0.0,90,106700,1,1,Rent,50008,1/31/2016,Sunday,Highway,5,1.0,35,Broker,1,0.0,2,Medium,15000.0,red,21532.51887,0
27255,59,F,1.0,35,51221,1,1,Own,85010,7/31/2015,Friday,Parking Lot,4,0.0,19,Broker,1,2341.3,1,Medium,15000.0,white,25346.46192,0
26773,57,F,1.0,89,62978,0,1,Own,85002,7/2/2015,Thursday,Local,9,0.0,26,Broker,0,0.0,1,Large,23807.3588470461,silver,17836.22333,0
26748,45,M,1.0,84,39266,1,1,Rent,85017,11/3/2015,Tuesday,Local,14,1.0,94,Broker,1,8421.16,3,Medium,15000.0,blue,10142.27688,1
5490,47,M,0.0,59,54562,0,1,Own,15003,4/2/2015,Thursday,Parking Lot,0,0.0,88,Broker,0,0.0,1,Medium,15000.0,white,10861.12944,0
14132,46,F,0.0,96,67627,0,1,Rent,80002,2/25/2016,Thursday,Local,2,0.0,14,Phone,0,6671.09,1,Large,15000.0,red,43931.96114,0
12700,80,M,1.0,81,121506,1,0,Rent,85040,7/10/2016,Sunday,Local,0,0.0,56,Broker,0,5899.85,2,Large,52526.485706228894,blue,28719.53759,0
18942,46,F,0.0,79,115258,1,1,Own,15043,9/20/2016,Tuesday,Local,8,0.0,50,Phone,1,0.0,1,Compact,26823.84488406076,other,30848.9415,1
8139,25,F,0.0,60,118961,0,1,Rent,80002,2/10/2016,Wednesday,Highway,0,0.0,6,Online,0,0.0,1,Compact,60493.41926114435,other,14965.15095,0
19539,33,M,1.0,59,89989,1,0,Own,15038,5/16/2016,Monday,Local,0,0.0,26,Phone,1,656.18,6,Compact,15000.0,white,18602.74924,0
10909,61,F,0.0,88,117879,1,1,Own,85048,11/5/2016,Saturday,Local,6,0.0,1,Phone,1,4215.54,3,Medium,16945.241665966518,blue,15723.99328,0
14557,38,F,1.0,85,37718,1,1,Own,15037,5/24/2015,Sunday,Highway,13,0.0,79,Broker,1,1592.08,1,Compact,15000.0,other,30585.13895,0
28439,51,F,0.0,78,69139,0,0,Rent,85021,3/30/2016,Wednesday,Local,0,1.0,99,Phone,1,0.0,1,Compact,51828.01954625196,other,12050.16279,0
19603,56,F,1.0,71,117721,1,1,Own,85035,8/1/2016,Monday,Parking Lot,0,0.0,100,Broker,0,0.0,2,Large,35646.32416516566,gray,19346.75973,0
20250,34,M,0.0,81,101408,1,0,Own,85014,1/7/2015,Wednesday,Parking Lot,2,0.0,76,Phone,1,0.0,1,Large,15000.0,silver,25642.34681,0
8710,64,F,0.0,76,45047,0,1,Rent,15001,10/4/2016,Tuesday,Highway,31,0.0,69,Broker,1,2969.97,9,Medium,15000.0,black,40361.54212,1
7576,33,F,1.0,86,66089,1,0,Own,20124,10/19/2016,Wednesday,Parking Lot,0,0.0,5,Broker,0,742.4,1,Compact,15000.0,black,33217.169160000005,0
4052,51,M,1.0,87,84108,1,0,Rent,80030,9/18/2015,Friday,Highway,0,1.0,50,Broker,0,0.0,3,Medium,15000.0,gray,8949.544123,0
5008,34,M,0.0,73,91557,1,1,Rent,80031,10/28/2016,Friday,Local,4,0.0,2,Phone,1,473.09,10,Medium,15000.0,black,17682.05817,0
19470,55,F,0.0,86,64785,0,0,Rent,50025,7/30/2016,Saturday,Parking Lot,15,,0,Broker,0,239.54,9,Large,59009.148433963775,black,24258.18219,0
3140,58,F,1.0,70,74834,0,1,Own,20135,12/25/2016,Sunday,Parking Lot,0,0.0,39,Broker,0,667.94,1,Compact,81873.0654238916,red,13937.87689,0
12863,47,M,0.0,54,35001,1,1,Own,50042,11/23/2016,Wednesday,Parking Lot,0,1.0,37,Phone,1,0.0,1,Medium,19789.37278183239,blue,8618.555069,0
14003,55,M,1.0,69,87539,0,1,Rent,20160,11/15/2015,Sunday,Local,0,0.0,57,Broker,1,0.0,1,Compact,49827.4338457792,black,60674.45102000001,0
11966,42,F,1.0,72,45679,1,1,Own,15001,12/16/2015,Wednesday,Parking Lot,0,0.0,63,Broker,0,0.0,1,Medium,15000.0,silver,22401.71138,0
25260,38,M,0.0,83,84459,1,1,Own,85016,11/15/2016,Tuesday,Highway,0,0.0,98,Broker,0,0.0,1,Compact,59418.89218954184,red,19823.01791,0
7790,67,M,0.0,85,40059,0,0,Rent,85070,9/4/2016,Sunday,Parking Lot,0,0.0,88,Broker,0,0.0,1,Compact,51026.73500274932,silver,35948.77142,0
20682,42,M,0.0,80,54414,0,1,Own,80102,9/14/2015,Monday,Local,0,1.0,42,Broker,1,0.0,1,Compact,22718.64306808431,other,17944.99935,0
19267,46,M,1.0,78,34353,0,0,Rent,15038,12/21/2016,Wednesday,Local,0,1.0,21,Broker,1,0.0,1,Medium,15000.0,blue,7901.905852,0
25225,62,F,1.0,76,101538,1,0,Own,50042,12/30/2015,Wednesday,Parking Lot,9,0.0,22,Online,1,10264.27,7,Medium,15331.071521718864,gray,49550.791710000005,0
4751,42,F,1.0,65,121836,1,0,Own,50020,1/7/2016,Thursday,Local,3,1.0,35,Broker,0,0.0,1,Compact,15000.0,other,15003.32036,0
814,41,M,0.0,96,66733,1,0,Rent,20156,12/10/2016,Saturday,Parking Lot,0,0.0,33,Online,0,4105.36,1,Compact,15000.0,black,24023.70478,0
17831,56,M,1.0,71,85711,0,1,Own,20113,11/28/2016,Monday,Highway,0,0.0,3,Broker,0,0.0,1,Compact,64971.79614367973,silver,30118.01853,0
23639,42,F,0.0,53,72981,1,1,Own,15021,10/25/2015,Sunday,Parking Lot,0,0.0,63,Broker,0,0.0,4,Medium,55066.696246568,silver,23559.50647,0
7884,43,F,1.0,77,115496,1,1,Rent,85043,8/3/2015,Monday,Local,7,0.0,16,Broker,1,11544.75,1,Medium,15000.0,silver,30747.78962,0
1897,28,M,1.0,53,80305,1,0,Rent,15025,2/18/2016,Thursday,Highway,0,0.0,47,Online,1,0.0,1,Large,38594.41451773876,red,8662.95068,0
28308,39,F,1.0,79,31501,1,0,Rent,85036,7/23/2016,Saturday,Parking Lot,0,0.0,100,Phone,1,6700.37,11,Compact,15000.0,black,37392.283910000006,0
8433,24,M,1.0,71,65202,1,1,Rent,15035,8/24/2015,Monday,Parking Lot,0,0.0,17,Online,0,7555.56,1,Compact,15000.0,other,6866.103794,0
16329,42,F,1.0,68,88427,1,0,Rent,85025,10/12/2016,Wednesday,Parking Lot,0,0.0,92,Online,1,0.0,1,Large,15000.0,gray,31580.07799,0
12311,45,F,1.0,89,91501,1,1,Rent,20159,12/17/2016,Saturday,Highway,0,0.0,88,Broker,1,10348.79,5,Medium,16671.237711434962,gray,29374.11357,1
23185,58,M,1.0,79,45358,1,0,Own,50033,4/11/2015,Saturday,Parking Lot,12,0.0,51,Broker,0,4437.82,2,Medium,15000.0,gray,18088.9784,0
17730,42,M,1.0,13,42476,1,0,Own,80019,10/17/2015,Saturday,Local,0,0.0,44,Broker,1,1787.22,1,Compact,47619.18277287982,blue,35312.13398,0
11234,36,M,1.0,32,54957,1,0,Rent,50058,10/22/2015,Thursday,Highway,0,1.0,23,Broker,0,5083.34,1,Compact,15000.0,white,24871.91005,0
29105,27,M,1.0,57,84237,1,0,Own,20156,3/27/2016,Sunday,Parking Lot,0,0.0,60,Online,1,3519.17,1,Compact,41973.43365837836,other,8817.000067,0
15146,41,F,0.0,86,96332,1,1,Rent,20103,11/17/2016,Thursday,Local,0,0.0,72,Broker,1,0.0,1,Large,15036.758390161573,silver,15383.52588,0
4469,45,F,1.0,81,80558,1,1,Rent,15025,7/28/2015,Tuesday,Parking Lot,0,0.0,100,Broker,1,0.0,12,Large,15000.0,white,20074.85298,0
3108,50,M,1.0,82,94678,1,0,Own,80034,12/1/2015,Tuesday,Local,0,0.0,50,Broker,1,2964.2,1,Medium,15000.0,black,15591.0622,0
7926,44,F,1.0,89,83082,1,0,Own,20163,6/24/2015,Wednesday,Local,0,1.0,95,Broker,1,379.15,1,Compact,15000.0,other,14410.21027,0
2007,27,M,0.0,77,89528,1,0,Rent,15012,11/7/2016,Monday,Highway,20,1.0,95,Online,1,2426.25,1,Large,16621.01113842805,red,22814.43516,1
12269,32,F,0.0,82,101389,1,1,Own,80027,4/2/2015,Thursday,Local,0,0.0,50,Broker,0,0.0,8,Compact,23372.59329677166,white,29652.514560000003,0
13577,26,M,0.0,68,92683,1,1,Own,20111,1/10/2015,Saturday,Highway,0,0.0,0,Online,1,0.0,1,Compact,15000.0,white,42144.57381,0
20796,36,F,1.0,88,69918,0,1,Rent,80038,7/4/2016,Monday,Highway,0,0.0,0,Phone,0,0.0,1,Compact,15000.0,gray,14083.11054,0
10926,36,F,1.0,75,116526,1,1,Rent,15022,3/16/2016,Wednesday,Local,12,0.0,22,Phone,1,0.0,1,Medium,15000.0,black,23701.69796,0
18683,36,F,0.0,62,109223,1,1,Own,15054,2/11/2015,Wednesday,Parking Lot,0,0.0,50,Broker,0,759.61,1,Large,15000.0,blue,31045.89317,0
16042,53,F,1.0,72,86286,1,1,Rent,20148,3/14/2015,Saturday,Highway,0,0.0,16,Phone,0,0.0,11,Large,15000.0,gray,9110.723822,0
27620,53,F,1.0,85,75994,1,1,Own,20102,11/3/2016,Thursday,Local,21,0.0,32,Broker,1,1467.02,3,Compact,33266.573266006,silver,16871.7512,0
8172,40,F,0.0,50,85410,1,0,Own,85037,6/2/2015,Tuesday,Highway,18,1.0,86,Broker,1,0.0,1,Medium,42074.47785051858,gray,12169.50336,0
13247,27,F,1.0,97,43088,1,0,Own,50013,1/22/2016,Friday,Local,0,1.0,60,Broker,1,2054.47,10,Large,15000.0,red,27697.6846,0
25802,60,F,0.0,58,98513,1,0,Own,80040,4/7/2015,Tuesday,Parking Lot,7,0.0,97,Broker,1,1330.05,1,Large,57124.00896700188,gray,8041.137473999999,0
5965,65,M,1.0,62,92503,0,0,Own,85025,7/7/2016,Thursday,Parking Lot,0,0.0,74,Phone,0,3133.11,1,Medium,42592.96266085588,white,18815.70237,0
26158,38,F,1.0,67,121350,1,1,Own,85069,5/20/2016,Friday,Local,9,0.0,79,Broker,1,4250.26,1,Large,15000.0,red,28988.80682,0
20485,47,M,1.0,77,52933,1,0,Rent,15001,5/2/2016,Monday,Parking Lot,14,0.0,48,Broker,0,0.0,4,Medium,15000.0,red,16881.661030000003,0
21277,31,M,1.0,66,89615,0,1,Own,50020,8/31/2016,Wednesday,Local,0,0.0,4,Broker,1,6091.88,1,Medium,18923.535428758438,black,25491.26907,0
23986,44,M,0.0,54,87484,1,0,Rent,20106,3/18/2015,Wednesday,Parking Lot,0,0.0,92,Broker,0,0.0,7,Medium,42956.96686862745,gray,50186.82655,0
4386,51,M,1.0,87,101516,1,1,Rent,85040,6/1/2016,Wednesday,Parking Lot,0,0.0,10,Phone,0,0.0,1,Medium,15000.0,black,26830.31174,0
25209,52,F,1.0,89,44600,0,1,Rent,80110,6/1/2015,Monday,Local,0,1.0,98,Phone,1,8962.98,1,Large,15000.0,black,27988.8375,1
6671,44,M,1.0,85,72416,1,1,Own,85033,4/10/2016,Sunday,Local,14,0.0,31,Phone,1,0.0,1,Medium,34102.78196926015,silver,20601.5873,0
19480,46,M,1.0,78,37646,1,1,Rent,80022,4/21/2016,Thursday,Parking Lot,0,0.0,15,Broker,0,3191.83,1,Large,15000.0,red,15151.327330000002,0
18513,25,M,0.0,90,118318,1,1,Rent,50026,12/20/2016,Tuesday,Highway,0,0.0,72,Online,1,6864.11,1,Large,15000.0,red,17272.43206,0
11482,64,M,1.0,61,58555,1,0,Own,50022,10/23/2015,Friday,Local,0,0.0,2,Broker,0,0.0,1,Medium,35417.46009190046,blue,8622.125612,0
23913,53,F,1.0,58,123618,1,1,Own,85004,7/28/2016,Thursday,Parking Lot,13,0.0,47,Phone,1,3914.18,5,Compact,57650.53264043282,black,23373.08839,0
27448,34,M,0.0,57,73569,0,0,Own,80102,8/7/2015,Friday,Highway,21,0.0,57,Phone,0,0.0,2,Medium,15000.0,red,11439.44664,1
23445,21,F,0.0,84,105557,0,1,Rent,50054,7/14/2015,Tuesday,Highway,0,0.0,45,Online,0,0.0,1,Medium,42778.63400446907,red,44306.87734,1
27251,43,M,1.0,75,58972,1,0,Own,85076,10/20/2015,Tuesday,Local,0,0.0,6,Broker,1,3869.85,1,Compact,18269.28228114215,red,31151.80267,0
18604,51,F,0.0,94,106563,0,1,Own,20152,10/24/2015,Saturday,Parking Lot,0,0.0,49,Broker,0,2045.88,1,Medium,15000.0,blue,58664.25495,0
12507,53,F,1.0,67,90589,1,0,Rent,20105,5/15/2015,Friday,Local,5,0.0,95,Broker,1,6263.71,3,Medium,15000.0,other,9875.755265,0
24319,58,F,1.0,74,124014,1,1,Rent,15010,1/24/2015,Saturday,Parking Lot,0,0.0,3,Phone,0,3887.44,1,Medium,59121.49863593177,red,23170.27962,0
17180,33,F,1.0,87,76950,0,0,Own,20136,1/13/2015,Tuesday,Local,0,0.0,93,Phone,1,0.0,3,Medium,15000.0,silver,16305.52561,1
8695,72,M,0.0,83,120658,1,0,Rent,50032,5/9/2015,Saturday,Parking Lot,0,0.0,77,Broker,0,0.0,6,Compact,15000.0,white,17270.38043,0
28865,41,F,1.0,58,115799,1,1,Own,85076,10/8/2015,Thursday,Highway,0,1.0,77,Phone,1,0.0,1,Medium,15000.0,gray,17345.857809999998,0
25594,73,M,0.0,99,119073,1,1,Own,20106,10/14/2016,Friday,Local,0,0.0,89,Broker,1,2701.34,1,Large,15000.0,gray,32809.64449,0
5273,34,M,1.0,69,40996,1,0,Own,50022,10/5/2016,Wednesday,Parking Lot,9,0.0,9,Broker,1,0.0,15,Large,15000.0,silver,15161.23917,0
20063,42,M,0.0,56,34086,1,0,Rent,85015,2/6/2015,Friday,Local,2,0.0,11,Broker,0,0.0,9,Large,15000.0,silver,19312.78827,0
25753,45,M,1.0,59,63285,0,1,Rent,15001,6/13/2015,Saturday,Parking Lot,0,0.0,0,Broker,1,0.0,1,Medium,24738.733582740577,blue,9319.990597,0
2575,48,M,1.0,73,70991,1,1,Own,15014,6/2/2015,Tuesday,Local,0,0.0,86,Phone,1,1650.76,1,Compact,15000.0,other,13111.10158,0
6501,32,F,1.0,89,94562,0,1,Own,20141,4/16/2016,Saturday,Local,0,0.0,58,Broker,0,9676.04,1,Large,34570.45976349177,red,30542.30093,0
22039,55,M,1.0,77,113635,0,0,Rent,15042,1/6/2016,Wednesday,Parking Lot,1,0.0,31,Broker,1,0.0,1,Medium,81578.2031405613,red,23387.55828,1
10006,50,M,1.0,57,55687,1,0,Rent,80025,5/29/2015,Friday,Local,23,0.0,0,Phone,0,0.0,2,Compact,21982.3904910501,red,35047.54354,0
12413,31,M,1.0,72,88089,1,1,Own,15007,9/30/2015,Wednesday,Highway,0,0.0,60,Broker,1,0.0,2,Medium,15000.0,blue,16438.21852,0
5862,33,M,1.0,88,58469,0,1,Own,80028,4/19/2015,Sunday,Highway,0,0.0,57,Broker,1,4623.23,1,Large,15000.0,white,24617.42531,0
27554,38,F,0.0,84,48571,1,1,Rent,20153,2/19/2016,Friday,Parking Lot,3,0.0,0,Broker,0,0.0,1,Large,70502.90730115646,gray,9399.41495,0
16713,42,F,1.0,94,115527,0,1,Rent,80007,1/16/2016,Saturday,Parking Lot,0,0.0,25,Broker,1,4932.41,1,Medium,18203.56174139512,silver,13376.00689,1
23702,34,M,0.0,80,111928,1,1,Own,15035,1/10/2016,Sunday,Highway,4,0.0,59,Phone,0,5934.85,1,Medium,15501.992084677126,white,15625.432380000002,1
2399,40,F,1.0,69,38863,0,0,Own,15007,11/28/2015,Saturday,Parking Lot,0,0.0,27,Broker,1,0.0,7,Large,44494.85151149728,blue,41659.53283,0
21663,40,F,1.0,79,121512,0,0,Rent,15006,5/25/2016,Wednesday,Local,0,1.0,17,Broker,1,4908.93,1,Compact,15000.0,other,26794.75971,1
22927,46,M,1.0,80,38308,1,1,Rent,20147,4/29/2016,Friday,Parking Lot,0,0.0,49,Online,1,0.0,1,Compact,15000.0,other,20343.3681,0
5,58,F,1.0,58,68334,1,0,Own,15024,5/5/2016,Thursday,Local,0,0.0,99,Broker,1,0.0,1,Medium,36683.90676620717,other,38329.58106,1
21575,44,F,1.0,74,69241,1,0,Rent,85020,3/14/2016,Monday,Highway,1,1.0,89,Phone,1,0.0,4,Medium,60823.73891726911,black,37345.2924,0
29570,28,F,1.0,54,73419,1,1,Rent,80021,5/31/2016,Tuesday,Local,0,1.0,19,Online,1,2775.77,1,Medium,17327.66815085094,white,42131.190310000005,0
10916,56,F,0.0,82,122276,1,1,Rent,85027,9/28/2015,Monday,Local,7,0.0,97,Phone,1,0.0,1,Compact,72372.36577929938,other,14069.59301,0
16676,42,M,1.0,82,90644,1,0,Own,50002,10/15/2016,Saturday,Parking Lot,9,0.0,34,Broker,1,1242.21,1,Medium,66862.32181651401,silver,10656.29388,0
1866,45,M,0.0,58,45130,1,1,Own,15055,3/12/2016,Saturday,Local,16,0.0,98,Phone,1,0.0,1,Large,32576.107191825384,white,39325.82476,0
4090,32,F,1.0,63,110614,1,1,Own,85006,5/9/2016,Monday,Highway,11,0.0,15,Broker,1,6710.98,7,Medium,15000.0,white,40865.43642,0
27488,31,F,1.0,82,100554,0,0,Own,50055,10/12/2015,Monday,Local,0,0.0,1,Broker,0,4625.54,1,Large,27285.26208033541,other,68053.64699,0
9712,43,M,1.0,83,107274,1,1,Own,50027,5/27/2015,Wednesday,Highway,0,1.0,38,Phone,1,0.0,10,Compact,15000.0,white,34784.12113,0
3282,29,M,1.0,72,56406,0,1,Rent,15035,6/27/2015,Saturday,Local,12,1.0,41,Online,1,6147.03,1,Medium,47619.23231311254,silver,52560.45786,0
18152,31,F,1.0,68,90988,1,0,Rent,15012,4/25/2015,Saturday,Parking Lot,0,0.0,50,Broker,1,0.0,1,Large,88530.89767826552,blue,37273.71721,0
1569,29,M,1.0,80,67388,0,0,Own,85045,3/9/2016,Wednesday,Parking Lot,2,0.0,83,Phone,1,2799.81,1,Medium,39942.317202292994,red,31897.88671,0
20303,47,F,1.0,62,124197,1,0,Rent,15001,2/21/2015,Saturday,Parking Lot,0,1.0,24,Phone,1,0.0,1,Large,15000.0,other,26626.78371,0
11794,56,M,0.0,91,47851,1,0,Rent,80023,9/17/2015,Thursday,Parking Lot,0,1.0,39,Broker,0,0.0,17,Large,85711.11601969994,white,12200.91668,0
23845,44,F,1.0,63,31088,1,0,Own,80046,3/24/2016,Thursday,Local,0,0.0,100,Phone,0,13889.99,1,Medium,52943.88115787043,other,14016.8689,0
29280,33,F,1.0,53,46437,1,0,Rent,50008,11/5/2016,Saturday,Parking Lot,0,0.0,13,Phone,1,0.0,6,Compact,26854.17664489936,blue,9662.775089,0
17852,42,F,1.0,74,33631,1,1,Rent,20131,8/4/2016,Thursday,Parking Lot,0,0.0,69,Phone,1,1461.3,7,Medium,40543.24871541573,blue,34580.417539999995,0
24521,41,M,1.0,89,92232,0,0,Own,85079,3/7/2016,Monday,Parking Lot,4,0.0,58,Broker,1,2752.34,2,Medium,15000.0,black,24697.29605,1
27780,27,F,1.0,83,93770,1,0,Own,20149,8/27/2016,Saturday,Parking Lot,3,1.0,5,Online,1,113.33,1,Compact,15000.0,silver,23472.98873,0
28696,44,F,1.0,76,63858,0,1,Own,85012,12/17/2015,Thursday,Local,0,0.0,83,Phone,1,3179.43,1,Compact,81992.5415659658,silver,28387.42782,1
24118,52,F,1.0,57,85067,1,1,Own,80024,10/24/2015,Saturday,Parking Lot,0,0.0,12,Broker,0,0.0,13,Compact,15000.0,black,32129.46555,0
20158,50,F,1.0,74,56739,1,1,Own,20104,6/2/2016,Thursday,Local,0,0.0,50,Online,0,2854.87,2,Medium,28677.244071985184,white,54232.44442000001,0
9081,37,M,0.0,54,77478,1,1,Own,20110,6/6/2016,Monday,Local,7,1.0,80,Broker,1,0.0,1,Medium,15000.0,silver,21350.08569,0
1065,28,F,1.0,86,114639,1,0,Own,15004,1/22/2015,Thursday,Local,2,1.0,81,Online,1,0.0,1,Compact,89981.31944401462,black,47339.60552,0
22220,51,M,1.0,69,94010,1,1,Own,50031,10/19/2015,Monday,Parking Lot,3,0.0,31,Broker,1,0.0,1,Medium,57506.07611849319,silver,24085.38404,0
24133,31,M,1.0,63,89002,1,0,Own,15025,8/16/2015,Sunday,Parking Lot,0,0.0,69,Broker,0,4678.35,2,Medium,15000.0,white,22130.46454,0
4201,35,M,1.0,87,78941,0,0,Own,80015,4/16/2016,Saturday,Parking Lot,1,1.0,17,Broker,1,0.0,10,Medium,15000.0,blue,17887.74399,0
13432,40,M,1.0,76,46823,0,1,Rent,85040,1/26/2015,Monday,Highway,7,0.0,14,Phone,1,0.0,12,Large,15000.0,silver,17940.15055,0
5309,48,M,1.0,76,44811,1,1,Rent,20134,2/11/2016,Thursday,Parking Lot,0,0.0,9,Online,0,802.91,8,Large,35231.28954457113,black,19115.76221,0
14908,70,M,1.0,64,56109,1,1,Own,15012,11/23/2015,Monday,Parking Lot,0,0.0,38,Broker,0,0.0,9,Large,37121.725681204574,red,19236.14491,0
7334,32,M,0.0,91,37932,1,1,Own,80024,5/17/2016,Tuesday,Local,9,0.0,96,Broker,0,3008.85,9,Large,49839.51662427302,red,48896.66697,0
6107,37,F,1.0,88,83814,0,0,Own,50055,12/19/2015,Saturday,Highway,0,0.0,44,Phone,1,7290.56,6,Large,73940.30229473632,red,23071.53345,1
9964,41,F,0.0,82,99706,0,0,Own,15015,6/11/2016,Saturday,Local,0,0.0,50,Phone,0,0.0,1,Compact,15000.0,black,34208.567189999994,1
21691,57,M,0.0,88,118981,1,0,Own,80028,6/26/2015,Friday,Parking Lot,0,0.0,22,Phone,0,2176.48,1,Compact,15000.0,blue,23480.45106,0
27147,47,F,0.0,89,78293,0,1,Own,85030,3/24/2015,Tuesday,Parking Lot,0,0.0,94,Broker,1,0.0,1,Large,21383.42316258432,silver,30481.58867,0
21213,40,M,1.0,92,116577,0,1,Rent,20102,6/15/2015,Monday,Highway,0,0.0,98,Phone,1,89.71,1,Medium,15000.0,silver,31494.58733,1
13710,27,F,0.0,77,124835,1,1,Rent,80106,7/11/2016,Monday,Local,15,1.0,40,Online,1,0.0,2,Compact,26396.07982691471,white,21529.29534,0
14340,35,F,0.0,38,69126,0,1,Own,50050,7/1/2016,Friday,Parking Lot,0,0.0,0,Phone,1,0.0,2,Large,60704.78845209223,red,4099.008022,1
333,57,M,1.0,85,45076,1,0,Own,50039,1/3/2016,Sunday,Local,0,1.0,43,Broker,1,12296.88,1,Compact,39822.95045955168,silver,13762.47316,0
3990,33,M,0.0,84,91258,1,1,Rent,15024,3/26/2016,Saturday,Local,1,0.0,100,Phone,1,0.0,1,Medium,15000.0,black,5937.025693,0
28592,39,F,0.0,92,116547,1,0,Own,15022,1/21/2015,Wednesday,Parking Lot,12,0.0,32,Broker,1,4605.26,1,Large,23983.53091291437,other,10630.06048,0
26764,32,F,0.0,79,60121,0,1,Own,15044,6/17/2016,Friday,Local,0,0.0,96,Phone,1,0.0,1,Large,26394.825382818344,black,39858.52616,1
27071,61,F,0.0,84,97174,0,1,Rent,80045,8/23/2016,Tuesday,Highway,10,0.0,62,Broker,0,1207.73,1,Large,17907.169915338436,red,25912.34483,0
3693,33,M,1.0,87,75733,1,0,Rent,20124,8/17/2016,Wednesday,Local,9,1.0,50,Phone,0,0.0,1,Compact,72687.73304696279,other,10445.67082,0
6867,48,F,1.0,94,46374,1,0,Rent,20164,8/20/2016,Saturday,Parking Lot,0,0.0,65,Broker,1,2579.65,1,Large,15000.0,black,23887.46441,0
7463,34,F,1.0,54,112594,0,1,Own,50011,4/26/2015,Sunday,Local,3,0.0,72,Online,1,5695.4,1,Compact,22294.897556754957,white,31790.21354,1
15113,48,M,1.0,81,104208,0,0,Own,20108,8/2/2015,Sunday,Parking Lot,4,0.0,83,Broker,0,706.39,10,Compact,28324.76479497135,white,25992.883,0
9791,42,M,0.0,74,68554,0,1,Rent,80011,10/25/2015,Sunday,Local,7,0.0,23,Broker,1,8435.32,6,Large,29964.443879389808,blue,22608.64278,1
26148,28,F,0.0,81,108265,1,1,Rent,15022,10/12/2016,Wednesday,Highway,0,1.0,25,Online,1,0.0,1,Compact,24222.611567665317,red,13838.12128,0
15179,36,M,0.0,92,64538,1,0,Own,20107,3/21/2015,Saturday,Parking Lot,0,0.0,19,Broker,0,0.0,1,Compact,42110.21547922585,white,13021.8505,0
7815,37,F,1.0,39,118095,1,1,Own,85018,8/15/2015,Saturday,Parking Lot,0,0.0,99,Phone,1,2481.94,1,Compact,62812.92412620983,blue,39376.47817,1
29703,65,M,1.0,76,45916,1,1,Rent,50020,3/23/2015,Monday,Local,0,0.0,99,Broker,1,246.53,1,Compact,16788.5325098196,gray,31006.34517,0
21303,58,M,1.0,68,106351,1,0,Own,80005,2/19/2016,Friday,Parking Lot,2,1.0,87,Broker,1,0.0,1,Medium,38865.81331967916,gray,10558.85187,0
16427,35,M,1.0,90,46754,1,1,Own,50051,7/27/2016,Wednesday,Parking Lot,0,1.0,50,Phone,1,0.0,1,Large,15000.0,white,33391.43928,0
6735,51,F,1.0,78,63694,1,0,Rent,50054,5/31/2016,Tuesday,Parking Lot,0,0.0,5,Phone,1,1367.63,1,Large,41714.366703877495,red,14127.562280000002,0
